模块,卡片ID,题目,音频链接
模块 09,608c905937fef96e3ce96ffa,请填写缺失的介词：Fast die Hälfte der Männer isst jeden Tag Fleisch – _____ den Frauen ist es nur jede Fünfte.,
模块 09,61f4625b9e8c0c00166b0a6b,名词“das Drittel”是什么意思？,
模块 09,61f4625b9e8c0c00166b0a6e,请选择单词“Drittel”的性,
模块 09,61f4625b9e8c0c00166b0a71,中性名词“三分之一”用德语怎么拼写？,
模块 09,61f4625b9e8c0c00166b0a74,请播放音频 ，并拼写出您听到的 中性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61858653b55df10016553995.mp3
模块 09,61f4625b9e8c0c00166b0a77,请播放音频 ，并提交您听到的 中性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61858653b55df10016553995.mp3
模块 09,608b44d449183fdd8b9a5c3e,请填写缺失的介词：Heute arbeiten nur 20 Prozent der Juristen in guten Kanzleien oder im Staatsdienst. 80 Prozent kämpfen in kleinen Büros _____ das ökonomische Überleben.,
模块 09,608c451a94ebf43834e18ce2,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/6089e71749183fdd8b9a5b41.mp3
模块 09,608c450c94ebf43834e18cdc,名词“der Akademiker”是什么意思？,
模块 09,608c452a94ebf43834e18ce4,形容词“arbeitslos”是什么意思？,
模块 09,608c450c94ebf43834e18ce0,请播放音频 ，并提交您听到的 阳性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/6089e6d949183fdd8b9a5b40.mp3
模块 09,608c451b94ebf43834e18ce3,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/6089e71749183fdd8b9a5b41.mp3
模块 09,608c450c94ebf43834e18cdf,请播放音频 ，并拼写出您听到的 阳性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/6089e6d949183fdd8b9a5b40.mp3
模块 09,608c450c94ebf43834e18cdd,请选择单词“Akademiker”的性,
模块 09,608c451a94ebf43834e18ce1,形容词“selten”是什么意思？,
模块 09,608c450c94ebf43834e18cde,请拼写出名词“Akademiker”的复数形式。,
模块 09,608c452a94ebf43834e18ce5,形容词“失业的、失业了的、失业了的、无工作的、没工作的、没有工作的、无业的”用德语怎么拼写？,
模块 09,608c453894ebf43834e18ce9,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/6089e84949183fdd8b9a5b44.mp3
模块 09,608c453894ebf43834e18cea,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/6089e84949183fdd8b9a5b44.mp3
模块 09,608c454f94ebf43834e18ceb,形容词“niedrig”是什么意思？,
模块 09,608c454f94ebf43834e18cec,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a3a3149183fdd8b9a5b53.mp3
模块 09,608c454f94ebf43834e18ced,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a3a3149183fdd8b9a5b53.mp3
模块 09,608c457994ebf43834e18cee,名词“die Gesamtquote”是什么意思？,
模块 09,608c457994ebf43834e18cef,请选择单词“Gesamtquote”的性,
模块 09,608c452a94ebf43834e18ce6,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/6089e73e49183fdd8b9a5b42.mp3
模块 09,608c452a94ebf43834e18ce7,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/6089e73e49183fdd8b9a5b42.mp3
模块 09,608c453894ebf43834e18ce8,形容词“berufstätig”是什么意思？,
模块 09,608c457994ebf43834e18cf0,请拼写出名词“Gesamtquote”的复数形式。,
模块 09,608c457994ebf43834e18cf1,阴性名词“总比率、总体比率”用德语怎么拼写？,
模块 09,608c457994ebf43834e18cf2,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a3d0049183fdd8b9a5b66.mp3
模块 09,608c457a94ebf43834e18cf3,请播放音频 ，并提交您听到的 阴性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a3d0049183fdd8b9a5b66.mp3
模块 09,608c458e94ebf43834e18cf6,请拼写出名词“Tendenz”的复数形式。,
模块 09,608c459d94ebf43834e18cfb,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a3dce49183fdd8b9a5b68.mp3
模块 09,608c458e94ebf43834e18cf7,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a3d8049183fdd8b9a5b67.mp3
模块 09,608c458e94ebf43834e18cf8,请播放音频 ，并提交您听到的 阴性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a3d8049183fdd8b9a5b67.mp3
模块 09,608c459c94ebf43834e18cf9,形容词“akademisch”是什么意思？,
模块 09,608c458e94ebf43834e18cf4,名词“die Tendenz”是什么意思？,
模块 09,608c458e94ebf43834e18cf5,请选择单词“Tendenz”的性,
模块 09,608c45d194ebf43834e18cff,名词“die Arbeitschance”是什么意思？,
模块 09,608c45d194ebf43834e18d00,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a5ea349183fdd8b9a5b89.mp3
模块 09,608c45d194ebf43834e18d01,请播放音频 ，并提交您听到的 阴性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a5ea349183fdd8b9a5b89.mp3
模块 09,608c461194ebf43834e18d02,名词“der Arbeitsmarkt”是什么意思？,
模块 09,608c459c94ebf43834e18cfa,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a3dce49183fdd8b9a5b68.mp3
模块 09,608c45ac94ebf43834e18cfe,请播放音频 ，并提交您听到的 阴性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a3e8f49183fdd8b9a5b7d.mp3
模块 09,608c45ac94ebf43834e18cfc,名词“die Zukunftsaussicht”是什么意思？,
模块 09,608c45ac94ebf43834e18cfd,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a3e8f49183fdd8b9a5b7d.mp3
模块 09,608c461194ebf43834e18d05,请播放音频 ，并提交您听到的 阳性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a608a49183fdd8b9a5b9c.mp3
模块 09,608c462594ebf43834e18d06,动词“fühlen”是什么意思？,
模块 09,608c462594ebf43834e18d07,请播放音频 ，并拼写出您听到的 动词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a61b949183fdd8b9a5b9e.mp3
模块 09,608c462594ebf43834e18d08,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a61b949183fdd8b9a5b9e.mp3
模块 09,608c462594ebf43834e18d09,动词“fühlen”的 过去分词（Partizip II） 是什么？,
模块 09,608c462594ebf43834e18d0a,"请填写动词""fühlen""的 命令式 动词变位表",
模块 09,608c462594ebf43834e18d0b,动词“fühlen”的现在完成时的助动词是什么？,
模块 09,608c461194ebf43834e18d03,请选择单词“Arbeitsmarkt”的性,
模块 09,608c461194ebf43834e18d04,请播放音频 ，并拼写出您听到的 阳性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a608a49183fdd8b9a5b9c.mp3
模块 09,608c462694ebf43834e18d0d,请填写动词“fühlen”的 一般过去时（Präteritum） 动词变位表,
模块 09,608c463a94ebf43834e18d0e,名词“der Absolvent”是什么意思？,
模块 09,608c463a94ebf43834e18d0f,请选择单词“Absolvent”的性,
模块 09,608c463a94ebf43834e18d10,请拼写出名词“Absolvent”的复数形式。,
模块 09,608c463a94ebf43834e18d11,“女毕业生”用德语怎么拼写？,
模块 09,608c463a94ebf43834e18d12,阳性名词“毕业生”用德语怎么拼写？,
模块 09,608c463a94ebf43834e18d13,请播放音频 ，并拼写出您听到的 阳性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608ae12849183fdd8b9a5bd1.mp3
模块 09,608c462694ebf43834e18d0c,请填写动词“fühlen”的 一般现在时（Präsens） 动词变位表,
模块 09,608c463a94ebf43834e18d14,请播放音频 ，并提交您听到的 阳性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608ae12849183fdd8b9a5bd1.mp3
模块 09,608c467a94ebf43834e18d15,名词“der Jurist”是什么意思？,
模块 09,608c467a94ebf43834e18d16,请选择单词“Jurist”的性,
模块 09,608c467a94ebf43834e18d17,请拼写出名词“Jurist”的复数形式。,
模块 09,608c467a94ebf43834e18d18,阳性名词“法律学家、法学家、法律研究者、法律专家、法学专家、法律工作者、法务工作者、法学生、法学学生、法律毕业生、法律学生、法学学者、法律学者”用德语怎么拼写？,
模块 09,608c467a94ebf43834e18d19,请播放音频 ，并拼写出您听到的 阳性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4520215_195512768.mp3
模块 09,608c469a94ebf43834e18d1b,名词“der Elektronikingenieur”是什么意思？,
模块 09,608c46ae94ebf43834e18d1f,请选择单词“Finanz”的性,
模块 09,608c46ae94ebf43834e18d21,阴性名词“财政、金融”用德语怎么拼写？,
模块 09,608c46ae94ebf43834e18d23,请播放音频 ，并提交您听到的 阴性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a601549183fdd8b9a5b9b.mp3
模块 09,608c46c494ebf43834e18d24,名词“die Arbeitsmöglichkeit”是什么意思？,
模块 09,608c46c494ebf43834e18d25,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a621649183fdd8b9a5b9f.mp3
模块 09,608c46ae94ebf43834e18d1e,名词“die Finanz”是什么意思？,
模块 09,608c467a94ebf43834e18d1a,请播放音频 ，并提交您听到的 阳性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4520215_195512768.mp3
模块 09,608c469a94ebf43834e18d1d,请播放音频 ，并提交您听到的 阳性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a5f0e49183fdd8b9a5b8a1691700590764.mp3
模块 09,608c469a94ebf43834e18d1c,请播放音频 ，并拼写出您听到的 阳性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a5f0e49183fdd8b9a5b8a1691700590764.mp3
模块 09,608c46d394ebf43834e18d27,名词“der Betriebswirt”是什么意思？,
模块 09,608c46d394ebf43834e18d28,请选择单词“Betriebswirt”的性,
模块 09,608c46d394ebf43834e18d29,请拼写出名词“Betriebswirt”的复数形式。,
模块 09,608c46d494ebf43834e18d2a,阳性名词“企业经济学家、企业管理学家、工商管理学家、企业经济专家、企业管理专家、工商管理专家、公司管理专家、企业管理家”用德语怎么拼写？,
模块 09,608c46d494ebf43834e18d2b,请播放音频 ，并拼写出您听到的 阳性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608adfc749183fdd8b9a5bb5.mp3
模块 09,608c46d494ebf43834e18d2c,请播放音频 ，并提交您听到的 阳性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608adfc749183fdd8b9a5bb5.mp3
模块 09,608c46ec94ebf43834e18d2d,动词“verdoppeln”是什么意思？,
模块 09,608c46ec94ebf43834e18d2e,动词“使加倍、使翻倍、使倍增、使增强、使加一倍、使翻一倍、使翻一番、使增强一倍、使变为两倍、使变成两倍”用德语怎么拼写？,
模块 09,608c46c494ebf43834e18d26,请播放音频 ，并提交您听到的 阴性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a621649183fdd8b9a5b9f.mp3
模块 09,608c46ae94ebf43834e18d22,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608a601549183fdd8b9a5b9b.mp3
模块 09,608c46ec94ebf43834e18d2f,请播放音频 ，并拼写出您听到的 动词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608ae0b449183fdd8b9a5bb61682131426986.mp3
模块 09,608c46ec94ebf43834e18d30,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608ae0b449183fdd8b9a5bb61682131426986.mp3
模块 09,608c46ec94ebf43834e18d31,动词“verdoppeln”的 过去分词（Partizip II） 是什么？,
模块 09,608c46ec94ebf43834e18d32,动词“verdoppeln”的现在完成时的助动词是什么？,
模块 09,608c46fd94ebf43834e18d33,名词“der Biologe”是什么意思？,
模块 09,608c46fd94ebf43834e18d34,请选择单词“Biologe”的性,
模块 09,608c46fd94ebf43834e18d35,请拼写出名词“Biologe”的复数形式。,
模块 09,608c46fd94ebf43834e18d36,阳性名词“生物学家”用德语怎么拼写？,
模块 09,608c46fd94ebf43834e18d37,请播放音频 ，并拼写出您听到的 阳性名词 。,
模块 09,608c46fd94ebf43834e18d38,请播放音频 ，并提交您听到的 阳性名词 的 中文意思。,
模块 09,608c471b94ebf43834e18d39,动词“absolvieren”是什么意思？,
模块 09,608c471b94ebf43834e18d3a,动词“[书]毕业、 结业、修完”用德语怎么拼写？,
模块 09,608c471c94ebf43834e18d3b,请播放音频 ，并拼写出您听到的 动词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608b3a9a49183fdd8b9a5bf9.mp3
模块 09,608c471c94ebf43834e18d3c,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608b3a9a49183fdd8b9a5bf9.mp3
模块 09,608c475e94ebf43834e18d3f,形容词“gering”是什么意思？,
模块 09,608c475e94ebf43834e18d40,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608b3bd449183fdd8b9a5bfa.mp3
模块 09,608c478794ebf43834e18d42,名词“die Grundlage”是什么意思？,
模块 09,608c478794ebf43834e18d43,请选择单词“Grundlage”的性,
模块 09,608c478894ebf43834e18d44,请拼写出名词“Grundlage”的复数形式。,
模块 09,608c478894ebf43834e18d45,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608b3c8649183fdd8b9a5c0c.mp3
模块 09,608c478894ebf43834e18d46,请播放音频 ，并提交您听到的 阴性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608b3c8649183fdd8b9a5c0c.mp3
模块 09,608c471c94ebf43834e18d3d,动词“absolvieren”的 过去分词（Partizip II） 是什么？,
模块 09,608c471c94ebf43834e18d3e,动词“absolvieren”的现在完成时的助动词是什么？,
模块 09,608c47a094ebf43834e18d47,形容词“steil”是什么意思？,
模块 09,608c47a094ebf43834e18d48,形容词“陡的、陡峭的、倾斜的、优秀的、很好的、很棒的、令人印象深刻的、让人印象深刻的、印象深刻的、令人印象深刻的、给人留下深刻印象的、使人印象深刻的、给人深刻印象的”用德语怎么拼写？,
模块 09,608c475e94ebf43834e18d41,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608b3bd449183fdd8b9a5bfa.mp3
模块 09,608c47a094ebf43834e18d49,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608b3cec49183fdd8b9a5c0d1702497556347.mp3
模块 09,608c47a094ebf43834e18d4a,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608b3cec49183fdd8b9a5c0d1702497556347.mp3
模块 09,608c47cf94ebf43834e18d4b,名词“die Kanzlei”是什么意思？,
模块 09,608c47cf94ebf43834e18d4c,请选择单词“Kanzlei”的性,
模块 09,608c47cf94ebf43834e18d4d,请拼写出名词“Kanzlei”的复数形式。,
模块 09,608c47cf94ebf43834e18d4e,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608b41c549183fdd8b9a5c20.mp3
模块 09,608c47cf94ebf43834e18d4f,请播放音频 ，并提交您听到的 阴性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608b41c549183fdd8b9a5c20.mp3
模块 09,608c47e094ebf43834e18d50,名词“der Staatsdienst”是什么意思？,
模块 09,608c47e094ebf43834e18d51,请选择单词“Staatsdienst”的性,
模块 09,608c47e094ebf43834e18d53,阳性名词“国家公务、国家公职、公务、公职、公务机关、公务机构、公职机关、公职机构、国家机关、国家单位”用德语怎么拼写？,
模块 09,608c47e094ebf43834e18d54,请播放音频 ，并拼写出您听到的 阳性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608b424449183fdd8b9a5c21.mp3
模块 09,608c47e094ebf43834e18d55,请播放音频 ，并提交您听到的 阳性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608b424449183fdd8b9a5c21.mp3
模块 09,608c481194ebf43834e18d56,形容词“ökonomisch”是什么意思？,
模块 09,608c481194ebf43834e18d57,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608b448149183fdd8b9a5c31.mp3
模块 09,608c481194ebf43834e18d58,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/608b448149183fdd8b9a5c31.mp3
